ID,Profit99,Online99,Age99,Inc99,Tenure99,District99,Profit00,Online00,Billpay99,Billpay00
14900,394,0,3,7,4.41,1200,286,0,0,0
14901,68,0,,,17.08,1200,1,0,0,0
14902,-54,0,5,9,34.58,1200,-50,0,0,0
14903,1407,0,4,1,8.41,1100,,,0,
14904,-85,0,2,8,10.91,1200,60,1,0,0
14905,-46,0,7,7,11.83,1200,-57,0,0,0
14906,-179,0,4,5,0.66,1100,-99,0,0,0
14907,16,0,7,9,4.91,1300,181,0,0,0
14908,18,0,,,11,1200,,,0,
14909,727,0,4,6,6.58,1200,498,0,0,0
14910,1059,0,4,9,18.41,1200,729,0,0,0
14911,-2,0,4,5,9,1200,,,0,
14912,663,1,4,9,15.83,1200,655,1,0,0
14913,253,0,4,7,24.58,1200,324,0,0,0
14914,-130,1,,,9.5,1200,-118,1,0,0
14915,-111,0,5,4,6.33,1200,-30,0,0,0
14916,-73,0,,,3.83,1200,,,0,
14917,1066,0,4,9,6.83,1200,1552,1,0,0
14918,63,1,4,8,7.83,1200,239,1,0,0
14919,356,0,4,8,7.41,1200,338,1,0,0
14920,75,0,7,7,22.08,1200,55,0,0,0
14921,46,1,,,21.66,1200,68,0,0,0
14922,215,0,4,7,9.16,1200,338,0,0,0
14923,-68,0,,,0.58,1200,-42,0,0,0
14924,10,0,,,1.5,1200,,,0,
14925,-55,0,2,6,10.91,1300,-26,0,0,0
14926,442,0,,,10.75,1200,,,0,
14927,-28,0,4,9,16.66,1200,-92,0,0,0
14928,-88,0,4,4,6.75,1100,-105,0,0,0
14929,241,0,2,7,8.66,1200,342,0,0,0
14930,482,0,4,3,25.83,1200,316,0,0,0
14931,-42,0,4,9,7.25,1200,,,0,
14932,-209,0,3,4,10.41,1200,-183,0,0,0
14933,-27,0,,,0.58,1200,,,0,
14934,826,0,,,12.33,1100,285,0,0,0
14935,-182,0,3,5,20,1200,-10,0,0,0
14936,483,0,,,22.08,1200,1098,0,0,0
14937,9,0,5,3,2.25,1200,-5,0,0,0
14938,3,0,2,4,3.16,1300,-3,0,0,0
14939,-20,0,7,6,7.66,1300,-20,0,0,0
14940,-31,0,,,1.33,1200,,,0,
14941,167,0,5,7,1.5,1200,169,1,0,0
14942,-8,0,3,6,0.33,1200,-20,1,0,1
14943,-61,0,2,3,9.16,1200,,,0,
14944,-139,0,3,7,10.41,1200,94,0,0,0
14945,-7,0,1,1,2.91,1200,-7,0,0,0
14946,-119,0,4,9,25.83,1200,60,0,0,0
14947,382,0,3,8,15.33,1200,588,0,0,0
14948,-30,0,,,2.75,1200,-30,0,0,0
14949,113,0,,,0.58,1200,4,0,0,0
14950,-33,0,7,6,21.66,1200,-97,0,0,0
14951,61,1,3,6,0.75,1300,93,1,0,0
14952,86,0,7,7,8.91,1300,196,0,0,0
14953,266,0,4,7,24.58,1200,,,0,
14954,223,0,4,9,4.41,1200,189,0,0,0
14955,235,0,3,2,1.16,1200,215,0,0,0
14956,-2,0,3,8,1.25,1200,296,0,0,0
14957,-137,0,,,22.91,1100,-126,0,0,0
14958,-28,0,4,6,6.75,1200,-28,0,0,0
14959,-28,1,1,6,6.41,1200,-56,1,0,1
14960,-111,0,7,2,40.91,1200,-117,0,0,0
14961,-148,1,,,4.33,1200,59,0,0,0
14962,-1,0,2,7,4.66,1200,110,0,0,0
14963,54,1,,,2.33,1200,598,1,0,0
14964,130,0,5,4,1.33,1200,68,0,0,0
14965,143,0,,,19.91,1200,-7,0,0,0
14966,144,0,5,8,7.83,1200,28,0,0,0
14967,-57,0,7,5,18.5,1200,-62,0,0,0
14968,-23,0,2,8,5.33,1200,0,0,0,0
14969,-113,1,1,1,0.33,1300,95,1,0,0
14970,-108,0,,,14.25,1200,-32,0,0,0
14971,-30,0,3,7,3.58,1300,11,0,0,0
14972,-67,0,,,29.08,1200,-56,0,0,0
14973,35,0,4,6,7.16,1200,136,0,0,0
14974,-88,0,,,9.08,1100,-83,0,0,0
14975,-1,0,2,1,0.58,1200,-71,0,0,0
14976,-27,0,4,6,15,1200,268,1,0,0
14977,16,0,,,2.91,1200,23,1,0,0
14978,332,0,4,6,12.83,1200,185,0,0,0
14979,309,0,4,6,2,1200,146,0,0,0
14980,16,0,,,3.91,1200,,,0,
14981,-29,0,7,,3.16,1200,-27,0,0,0
14982,54,0,,,22.08,1300,,,0,
14983,-23,0,2,9,2.58,1200,736,0,0,0
14984,-31,0,,7,7.58,1200,89,0,0,0
14985,-28,0,,,0.58,1200,-23,1,0,0
14986,439,0,5,6,6.08,1200,475,0,0,0
14987,-28,0,7,5,1.83,1200,-17,0,0,0
14988,472,0,3,4,0.91,1200,158,0,0,0
14989,64,0,6,4,3,1100,-47,0,0,0
14990,-28,0,,,7.33,1300,,,0,
14991,-91,0,,,5.33,1100,,,0,
14992,14,0,,,12.08,1100,,,0,
14993,-49,0,6,6,28.66,1200,-180,0,0,0
14994,507,0,3,2,1,1200,536,0,0,0
14995,-21,1,,,4.75,1300,71,1,0,0
14996,135,0,6,9,18.83,1200,96,0,0,0
14997,-25,0,2,9,14.58,1200,-49,0,0,0
14998,-17,0,,,12.33,1200,,,0,
14999,-80,0,3,3,1.58,1200,675,1,0,0
15000,171,0,5,9,31.58,1200,145,0,0,0
15001,-69,0,4,7,0.66,1300,-59,0,0,0
15002,-117,1,5,9,29.25,1200,-157,1,0,0
15003,-28,0,,,17.75,1200,,,0,
15004,272,0,5,1,39.25,1300,337,0,0,0
15005,1005,0,7,1,31.08,1100,1217,0,0,0
15006,-40,1,3,3,12.66,1200,148,0,0,0
15007,764,0,7,3,29.83,1200,551,0,0,0
15008,1306,0,7,8,21.25,1200,1629,0,0,0
15009,684,0,,,23.91,1100,-37,0,0,0
15010,258,0,7,3,32.25,1100,251,0,0,0
15011,106,0,3,6,13.33,1200,167,0,0,0
15012,21,0,5,6,5.33,1200,21,0,0,0
15013,72,0,4,9,7.33,1200,216,0,0,0
15014,425,0,5,6,10.91,1200,573,1,0,0
15015,1,0,,,16.08,1200,,,0,
15016,180,0,3,9,11.41,1200,179,1,0,0
15017,-135,1,2,7,11,1200,-32,1,0,0
15018,39,1,2,4,9.66,1200,6,1,0,0
15019,59,0,3,7,7.16,1100,-53,1,0,0
15020,190,0,,,2.08,1200,1,0,0,0
15021,-13,0,,,4.83,1200,-75,0,0,0
15022,5,0,,,6.91,1100,0,0,0,0
15023,544,0,5,5,25.91,1100,129,0,0,0
15024,-67,0,3,1,4.33,1200,-101,0,0,0
15025,-136,0,3,4,7.58,1200,-36,1,0,0
15026,-101,1,6,4,10.75,1200,-137,1,1,1
15027,46,0,7,3,22.08,1200,83,0,0,0
15028,10,0,,,1,1100,,,0,
15029,88,0,6,3,19.91,1200,164,0,0,0
15030,159,0,3,5,8.41,1200,105,0,0,0
15031,352,0,4,9,5.16,1200,49,1,0,0
15032,-105,0,7,5,35.83,1200,-79,0,0,0
15033,-55,0,4,3,25.66,1100,-50,0,0,0
15034,457,0,,,22.08,1200,,,0,
15035,-40,0,,,0.66,1300,,,0,
15036,-39,0,4,7,4.16,1200,324,1,0,0
15037,-103,0,,,27.5,1200,-113,0,0,0
15038,-31,0,3,3,1,1300,-31,0,0,0
15039,275,0,4,1,4.91,1200,172,0,0,0
15040,-12,0,7,5,5.91,1300,,,0,
15041,476,1,,,9.25,1200,449,1,0,0
15042,-30,0,3,4,7.5,1300,-56,1,0,0
15043,13,0,3,6,7.33,1200,-17,0,0,0
15044,27,0,3,8,0.75,1200,,,0,
15045,-1,0,,,4.33,1200,,,0,
15046,171,0,7,1,1.83,1200,248,0,0,0
15047,48,0,4,8,22.75,1200,116,0,0,0
15048,-113,0,2,3,6.41,1200,,,0,
15049,-54,0,,,2.83,1100,,,0,
15050,76,1,3,6,10.41,1200,160,1,1,1
15051,34,0,,,5.75,1100,7,0,0,0
15052,97,0,7,2,25.16,1200,188,0,0,0
15053,-78,0,4,1,9.66,1100,-146,0,0,0
15054,-10,1,,,4.41,1300,-7,1,0,0
15055,-49,0,4,9,21.41,1200,-77,0,0,0
15056,-3,0,,,4.75,1100,-3,0,0,0
15057,16,0,,,0.25,1200,,,0,
15058,1,0,,,2.5,1200,-3,1,0,1
15059,144,0,5,9,19.08,1200,63,0,0,0
15060,339,0,3,3,13.58,1300,423,0,0,0
15061,-59,0,6,7,6.5,1200,-60,0,0,0
15062,-5,0,4,5,11.41,1100,108,0,0,0
15063,-27,0,4,5,1.41,1200,-11,0,0,0
15064,83,0,,,2.25,1200,54,0,0,0
15065,130,0,7,6,10.08,1200,1946,0,0,0
15066,-27,0,,,11.08,1200,,,0,
15067,-13,0,4,6,21.25,1200,-18,0,0,0
15068,-57,1,3,7,8.58,1200,-37,1,0,0
15069,-8,0,,,1.25,1200,-17,1,0,0
15070,15,0,,,0.66,1300,,,0,
15071,375,0,6,6,20.41,1300,446,0,0,0
15072,-105,0,2,9,7.5,1200,180,0,0,0
15073,-59,0,,,7.16,1200,26,1,0,0
15074,-83,0,7,4,5.66,1100,-83,0,0,0
15075,34,0,,,0.25,1300,30,0,0,0
15076,-10,0,5,5,2.66,1200,-11,0,0,0
15077,-105,1,,,9.5,1200,,,0,
15078,257,1,2,9,11.66,1200,187,1,0,0
15079,304,0,4,6,22.16,1200,335,0,0,0
15080,554,1,6,6,11.75,1200,879,1,0,0
15081,425,0,2,3,4.58,1200,1280,0,0,0
15082,197,1,,,8.58,1200,8,0,0,0
15083,18,0,4,6,15.25,1200,487,0,0,0
15084,30,0,6,3,17.5,1100,21,0,0,0
15085,60,1,2,4,2.58,1200,93,1,0,0
15086,-20,0,3,9,1.5,1300,-21,0,0,0
15087,450,0,,,28.41,1200,259,0,0,0
15088,-19,0,,,17.33,1200,,,0,
15089,1149,0,4,9,18.91,1200,386,0,0,0
15090,231,0,,,18.58,1200,236,0,0,0
15091,-74,0,3,5,8.75,1200,,,0,
15092,-15,0,,,10.08,1200,97,0,0,0
15093,2,0,3,7,1.16,1100,-6,1,0,0
15094,3,0,7,1,4.08,1100,46,0,0,0
15095,-12,0,,,4.25,1200,-34,0,0,0
15096,7,0,2,6,0.41,1200,2,0,0,0
15097,245,1,2,6,14.83,1200,410,0,0,0
15098,184,1,2,9,9.25,1200,,,0,
15099,34,0,,,0.83,1200,,,0,
15100,48,0,7,1,1.5,1300,43,0,0,0
15101,145,0,3,7,6.91,1300,6,0,0,0
15102,0,0,4,3,2,1200,-1,1,0,1
15103,437,0,3,9,12.33,1200,480,0,0,0
15104,259,1,4,6,8.41,1200,225,1,1,0
15105,-162,0,,,13.75,1200,-115,0,0,0
15106,-49,0,3,6,21.08,1300,-90,0,0,0
15107,-24,0,5,5,23.75,1100,-86,0,0,0
15108,-134,0,5,3,1.58,1200,-151,1,0,0
15109,-6,0,,,3,1200,-14,1,0,0
15110,-37,0,5,6,4.41,1200,,,0,
15111,102,0,2,6,8.5,1200,,,0,
15112,-29,0,4,6,0.91,1200,17,0,0,0
15113,-77,1,6,6,8,1300,-118,1,1,1
15114,-27,0,4,2,1.41,1200,,,0,
15115,-61,0,3,6,17,1200,-101,0,0,0
15116,-19,0,2,6,0.58,1200,-13,0,0,0
15117,-137,0,4,8,10,1200,-32,0,0,0
15118,157,0,6,9,6.75,1200,414,1,0,0
15119,-11,0,1,1,11.5,1200,-5,0,0,0
15120,-78,0,7,6,29.75,1200,-44,0,0,0
15121,198,0,5,8,10.41,1200,279,0,0,0
15122,-6,0,3,6,7.33,1200,61,0,0,0
15123,620,0,6,2,8.16,1200,407,0,0,0
15124,-95,0,5,5,8.16,1300,53,0,0,0
15125,-39,0,2,7,3.25,1200,-30,0,0,0
15126,-71,0,7,1,7.66,1300,-68,0,0,0
15127,-10,1,,,6.83,1200,,,0,
15128,-90,0,2,4,6.91,1200,275,0,0,0
15129,-40,0,,,1.58,1200,,,0,
15130,367,0,3,6,10.58,1200,462,0,0,0
15131,-42,0,,,5.5,1200,,,0,
15132,283,1,3,8,5.41,1200,385,1,0,0
15133,401,1,5,4,29.5,1200,368,0,0,0
15134,434,0,2,1,4.75,1300,422,0,0,0
15135,21,0,4,9,4.91,1200,405,0,0,0
15136,130,0,4,4,12.83,1200,201,0,0,0
15137,-16,0,4,1,5.66,1200,,,0,
15138,-109,1,2,6,3.83,1200,-78,1,0,0
15139,-14,0,3,7,11,1200,-11,0,0,0
15140,-18,1,2,6,3.41,1200,-26,1,0,0
15141,-8,0,3,4,5.58,1300,-19,0,0,0
15142,47,0,5,7,2.58,1200,-20,0,0,0
15143,-114,0,,,10.91,1200,,,0,
15144,-37,0,,2,3.33,1100,,,0,
15145,-3,0,,,4.25,1100,-3,0,0,0
15146,272,0,5,5,17.33,1200,199,0,0,0
15147,198,1,2,9,5.33,1200,132,1,0,0
15148,-28,0,2,8,3.5,1200,-18,0,0,0
15149,-61,0,,,13,1100,,,0,
15150,-29,0,4,1,25.66,1100,-4,0,0,0
15151,-64,1,,,7.16,1200,-50,1,0,0
15152,1,0,4,1,7.66,1300,14,0,0,0
15153,498,0,5,1,29.25,1200,584,0,0,0
15154,-22,0,3,9,5.58,1200,-88,0,0,0
15155,-37,1,2,7,6.41,1200,-17,0,0,0
15156,-58,0,,,27.83,1100,-30,0,0,0
15157,269,0,3,9,15.25,1200,318,0,0,0
15158,1597,0,5,6,22.91,1100,698,1,0,0
15159,269,0,,,2.33,1200,288,0,0,0
15160,720,0,7,1,24.25,1300,769,0,0,0
15161,743,0,,,1.25,1200,-244,0,0,0
15162,451,0,4,8,27.58,1200,553,1,0,0
15163,-24,0,3,6,3.83,1300,-52,0,0,0
15164,221,0,2,9,3,1200,247,0,0,0
15165,-53,0,,,27.58,1200,-56,0,0,0
15166,-2,0,5,4,9.91,1300,1,0,0,0
15167,273,0,2,5,9,1200,487,0,0,0
15168,-4,0,3,7,11.16,1200,1,0,0,0
15169,-28,0,3,6,6.83,1100,-28,0,0,0
15170,-3,0,6,4,32.66,1300,-132,0,0,0
15171,-74,0,,,3.08,1200,,,0,
15172,-38,0,3,3,10.16,1200,,,0,
15173,107,0,7,3,28.16,1200,137,0,0,0
15174,-144,0,2,5,13.75,1100,-158,1,0,1
15175,144,0,,,9.58,1300,89,0,0,0
15176,-5,0,,,4.33,1300,-19,0,0,0
15177,26,1,5,8,6.08,1200,410,1,0,0
15178,-1,0,2,4,7.5,1100,-2,0,0,0
15179,51,0,3,9,13.08,1200,15,0,0,0
15180,-28,0,,,0.58,1200,-25,0,0,0
15181,-176,0,2,6,4.66,1200,-83,0,0,0
15182,231,0,3,2,7.5,1200,43,0,0,0
15183,-27,0,6,6,4.33,1200,-27,0,0,0
15184,-75,0,3,5,5.75,1200,-13,1,0,0
15185,207,1,4,6,24.66,1200,620,1,0,0
15186,-50,0,3,8,1.08,1200,125,0,0,0
15187,-22,0,,,4.41,1200,,,0,
15188,97,0,6,3,25.58,1200,99,0,0,0
15189,-59,1,,,5.91,1200,-51,1,0,0
15190,1077,0,4,5,17.33,1200,982,0,0,0
15191,174,0,3,6,0.75,1300,404,0,0,0
15192,44,0,,,1.5,1200,,,0,
15193,-8,0,,,12.41,1200,,,0,
15194,215,0,3,6,11.66,1200,224,0,0,0
15195,-24,0,,,0.5,1200,,,0,
15196,-32,1,,,2.08,1200,-47,1,0,0
15197,-183,0,6,4,34.33,1100,-247,0,0,0
15198,13,1,,,0.33,1200,14,1,1,0
15199,355,0,7,3,18.66,1200,805,0,0,0
15200,272,1,4,8,21.33,1200,346,1,0,0
15201,-7,0,5,6,16,1100,-241,0,0,0
15202,421,0,5,6,11.58,1200,273,0,0,0
15203,679,0,,,10.66,1200,433,0,0,0
15204,-142,0,4,4,11,1300,-216,0,0,0
15205,32,0,6,6,34.33,1300,210,0,0,0
15206,1,0,4,2,4.58,1100,4,0,0,0
15207,323,0,7,7,20.16,1200,210,1,0,0
15208,14,0,,,4.08,1200,,,0,
15209,66,0,1,6,1.91,1200,-22,0,0,0
15210,1369,1,3,7,4.41,1200,711,1,0,0
15211,-30,1,,,2.5,1200,-53,1,0,0
15212,-1,0,2,7,1.58,1300,15,0,0,0
15213,-33,0,4,4,0.83,1100,-60,0,0,0
15214,292,0,,,10.25,1200,393,0,0,0
15215,211,0,6,6,10.08,1300,276,0,0,0
15216,-82,0,,,5.08,1200,53,1,0,0
15217,-95,0,3,6,6.33,1200,,,0,
15218,764,0,,,11.41,1200,345,0,0,0
15219,-14,1,4,6,25.58,1300,13,1,1,1
15220,-18,0,4,7,6.25,1200,-17,0,0,0
15221,-175,0,3,8,1.25,1200,-180,0,0,0
15222,224,1,2,9,6.41,1100,173,1,0,0
15223,15,0,,,5.58,1200,15,0,0,0
15224,25,0,,,4.33,1300,106,0,0,0
15225,-202,0,6,7,8.75,1200,-204,0,0,0
15226,193,0,7,8,5.33,1100,413,0,0,0
15227,-19,1,,,3.16,1200,-8,1,0,0
15228,41,0,,,8.08,1300,263,0,0,0
15229,71,0,4,6,25.33,1200,-39,0,0,0
15230,129,1,3,9,16.58,1200,,,1,
15231,-8,0,5,6,5.75,1200,-23,0,0,0
15232,-6,0,5,6,6.91,1200,-40,0,0,0
15233,123,0,,,1.58,1200,,,0,
15234,352,0,2,5,6.5,1100,-69,0,0,0
15235,-36,1,,1,4.25,1100,-106,1,0,0
15236,212,0,5,9,9.25,1200,247,0,0,0
15237,-66,0,7,1,26.5,1200,-77,0,0,0
15238,-25,1,3,6,8.75,1200,-22,1,1,1
15239,-20,0,3,9,14.66,1200,-27,0,0,0
15240,-29,0,5,9,7.5,1200,23,1,0,0
15241,16,1,5,2,17.91,1100,,,0,
15242,-34,0,2,5,5.75,1200,-43,0,0,0
15243,499,0,,,6.25,1100,-41,0,0,0
15244,-20,0,4,6,8.83,1200,-40,0,0,0
15245,278,0,,,9.58,1200,,,0,
15246,-39,0,5,5,17.5,1100,263,0,0,0
15247,-11,0,4,1,7.5,1200,9,0,0,0
15248,-13,0,4,4,22.75,1300,125,1,0,0
15249,17,1,1,5,2.5,1200,16,0,0,0
15250,9,1,2,6,0.16,1200,-11,1,0,0
15251,325,0,4,9,11,1200,286,0,0,0
15252,365,0,5,6,3,1200,409,0,0,0
15253,16,0,,,9.58,1200,,,0,
15254,-76,0,,,5.83,1300,,,0,
15255,-21,0,,,1.66,1200,-18,0,0,0
15256,-38,0,2,6,8.33,1200,130,0,0,0
15257,115,1,,,17.66,1200,90,1,0,0
15258,175,0,3,6,24.08,1200,216,0,0,0
15259,620,0,7,4,27.33,1300,508,0,0,0
15260,-118,0,,,25.16,1300,,,0,
15261,-4,0,1,1,1.75,1300,-35,0,0,0
15262,-38,0,4,6,4.5,1200,-37,0,0,0
15263,-48,0,2,7,7.75,1200,,,0,
15264,-148,1,4,6,24.5,1200,-106,1,0,0
15265,698,0,6,9,33.25,1200,1200,0,0,0
15266,-100,1,2,6,5.75,1200,131,1,0,0
15267,285,0,5,7,5.91,1300,283,0,0,0
15268,-5,0,,,1.66,1200,129,0,0,0
15269,507,0,2,6,6.75,1100,411,0,0,0
15270,-25,0,,,11.33,1200,-16,1,0,1
15271,152,0,4,7,0.25,1200,215,1,0,1
15272,-66,0,6,1,4.75,1300,-27,0,0,0
15273,9,0,,,16.58,1300,2,0,0,0
15274,356,0,,,12.41,1200,311,1,0,0
15275,94,0,4,9,20.83,1300,527,1,0,0
15276,-76,0,2,9,2.33,1200,-134,0,0,0
15277,14,0,,,1.33,1300,357,0,0,0
15278,1157,0,,,13.08,1200,1305,0,0,0
15279,80,0,,,5,1100,246,0,0,0
15280,1171,0,4,6,2.16,1200,993,0,0,0
15281,1583,0,,,18.5,1200,2531,0,0,0
15282,25,0,,,17.75,1200,22,0,0,0
15283,-1,1,3,7,15.25,1200,-39,1,0,0
15284,-5,0,,,1.25,1200,-23,0,0,0
15285,414,1,,7,0.33,1200,866,1,0,1
15286,4,0,2,6,7.33,1200,-2,0,0,0
15287,135,0,4,9,12.5,1200,326,0,0,0
15288,43,0,2,6,8.83,1200,159,0,0,0
15289,147,0,3,,0.66,1200,,,0,
15290,-22,0,,,4.91,1300,,,0,
15291,224,0,,,3,1200,,,0,
15292,0,0,5,6,13.83,1200,2,0,0,0
15293,-19,0,2,6,4.5,1200,4,0,0,0
15294,851,0,,,30.08,1200,642,0,0,0
15295,821,0,2,9,9.75,1200,832,0,0,0
15296,580,1,4,9,2.58,1200,586,1,1,1
15297,-38,0,,,7.66,1200,-32,0,0,0
15298,-43,0,4,7,13.16,1200,-5,0,0,0
15299,-39,0,,,23.25,1300,604,0,0,0
15300,117,0,4,3,4.33,1200,-5,0,0,0
15301,13,0,,,0.41,1300,,,0,
15302,-109,0,6,8,8,1200,-58,0,0,0
15303,-67,0,,,3.25,1200,-67,0,0,0
15304,-6,0,,,0.41,1200,,,0,
15305,-10,0,4,9,12.91,1200,-61,0,0,0
15306,-55,1,2,7,6.16,1200,33,1,0,1
15307,1002,0,4,1,5.75,1100,,,0,
15308,-70,0,5,1,12.16,1100,-73,0,0,0
15309,-40,0,,,20.08,1200,,,0,
15310,-2,0,4,6,5,1100,-2,0,0,0
15311,0,0,,,1.91,1200,,,0,
15312,-8,0,2,3,6.66,1200,-3,0,0,0
15313,423,0,3,9,7.66,1200,524,1,0,0
15314,-16,0,5,7,1.25,1200,,,0,
15315,-32,1,3,8,14.5,1200,-51,1,0,1
15316,43,0,6,5,39.25,1200,-12,0,0,0
15317,-27,0,,,2.58,1200,-30,0,0,0
15318,40,0,7,1,3.83,1100,36,0,0,0
15319,-8,0,4,1,2.5,1200,-2,0,0,0
15320,111,0,5,9,16.41,1200,295,0,0,0
15321,1559,0,3,7,2.91,1300,1619,1,0,0
15322,-31,0,3,7,12,1100,-31,0,0,0
15323,-129,0,,,5.91,1100,,,0,
15324,3,0,3,8,5.91,1300,-18,1,0,0
15325,-44,0,,,0.41,1200,,,0,
15326,190,1,2,8,5.41,1200,613,1,0,0
15327,11,0,2,1,0.41,1200,29,0,0,0
15328,-73,0,6,5,0.75,1200,-72,0,0,0
15329,-74,0,2,8,14.41,1200,57,1,0,0
15330,44,0,4,5,15.5,1300,56,0,0,0
15331,1388,0,6,3,16.41,1200,1325,0,0,0
15332,-15,0,,,1.5,1300,,,0,
15333,390,0,3,6,7.16,1200,454,0,0,0
15334,0,1,7,6,2.58,1100,99,1,0,0
15335,-29,0,3,3,16.5,1300,-37,0,0,0
15336,435,0,5,9,5.91,1200,430,0,0,0
15337,-32,0,,,2.41,1200,,,0,
15338,835,1,5,6,2.33,1200,334,1,0,0
15339,118,0,2,,3.83,1200,,,0,
15340,42,0,4,3,21.25,1200,5,0,0,0
15341,25,0,4,9,17.66,1200,134,1,0,0
15342,8,0,3,7,14.75,1200,-28,0,0,0
15343,125,0,,,7.66,1100,,,0,
15344,-22,0,,,7.66,1200,,,0,
15345,-73,1,5,5,28.16,1200,-97,1,0,0
15346,9,0,,,0.25,1200,,,0,
15347,0,0,3,1,7.33,1200,-32,0,0,0
15348,-2,0,,,3.25,1200,-71,0,0,0
15349,542,0,7,5,7.33,1200,410,0,0,0
15350,-10,0,7,6,5.5,1300,-5,0,0,0
15351,-8,0,,,0.91,1200,2,0,0,0
15352,154,0,,,15.41,1200,309,0,0,0
15353,101,0,5,6,2.66,1200,,,0,
15354,229,0,3,9,13.66,1200,682,0,0,0
15355,-12,0,,,0.83,1200,-22,0,0,0
15356,52,1,,,4.58,1300,110,1,1,0
15357,1316,0,4,7,5.41,1200,127,0,0,0
15358,364,0,4,8,5.33,1200,197,0,0,0
15359,-60,0,3,8,18.83,1200,-40,0,0,0
15360,-36,0,1,7,2.08,1200,-28,0,0,0
15361,59,0,7,7,11.83,1200,20,0,0,0
15362,79,0,2,7,5.08,1200,150,0,0,0
15363,-27,0,,,0.91,1300,,,0,
15364,-30,0,3,1,2.83,1100,-30,0,0,0
15365,715,0,5,5,10,1300,,,0,
15366,597,0,6,6,11.08,1200,616,0,0,0
15367,-30,0,,,2.83,1200,-63,0,0,0
15368,-109,1,4,6,25.58,1300,40,1,0,0
15369,836,1,3,,6.91,1100,1232,1,1,1
15370,11,0,,,4.5,1200,-19,0,0,0
15371,-56,0,7,8,4.91,1200,-79,0,0,0
15372,-111,0,7,7,3.5,1200,-53,0,0,0
15373,200,0,2,7,11.5,1200,-18,0,0,0
15374,37,0,,1,3.58,1200,40,1,0,0
15375,20,0,6,6,22.58,1200,75,0,0,0
15376,-125,1,2,6,6.25,1200,265,1,0,0
15377,1924,0,3,9,2.5,1200,,,0,
15378,-8,0,7,1,6.91,1200,-22,0,0,0
15379,475,0,4,6,23.5,1200,123,0,0,0
15380,0,1,2,9,13.41,1200,17,1,0,1
15381,13,0,,,3.16,1200,14,0,0,0
15382,68,0,5,6,30.08,1200,485,0,0,0
15383,15,1,,,0.66,1200,,,0,
15384,170,0,3,6,6.41,1200,282,1,0,1
15385,1,0,,,13.83,1200,,,0,
15386,901,0,,,5,1200,528,0,0,0
15387,-20,0,3,3,3.25,1200,-8,0,0,0
15388,-65,0,,,6.66,1200,,,0,
15389,-162,0,5,1,24.41,1300,-205,0,0,0
15390,24,0,4,6,6.41,1200,,,0,
15391,93,0,4,4,8.25,1100,70,1,0,1
15392,436,0,3,6,4.41,1200,445,0,0,0
15393,189,0,,,6.41,1200,,,0,
15394,6,1,2,5,4.66,1200,8,1,0,0
15395,314,0,,,8.5,1200,,,0,
15396,282,0,7,9,27.5,1200,148,0,0,0
15397,-86,0,3,5,5.08,1200,-40,1,0,0
15398,19,0,4,5,17.5,1200,72,0,0,0
15399,-6,1,4,7,0.58,1200,,,1,
15400,485,0,3,5,17.16,1200,543,0,0,0
15401,-28,0,,,2.41,1200,-45,0,0,0
15402,-25,0,7,2,20.08,1200,-1,0,0,0
15403,103,0,,,1.66,1200,12,0,0,0
15404,-195,1,4,8,13.25,1200,-180,1,0,0
15405,-11,0,1,4,1.83,1100,-27,0,0,0
15406,386,1,3,5,13.25,1200,319,1,0,0
15407,-62,0,2,7,7.08,1200,-62,0,0,0
15408,-63,0,5,5,13.58,1100,-54,0,0,0
15409,157,0,5,6,7.08,1200,93,0,0,0
15410,-141,0,,,13.5,1200,,,0,
15411,-8,0,,,0.5,1300,13,0,0,0
15412,-54,0,2,2,15.83,1100,-16,1,0,0
15413,-71,0,2,8,12.08,1200,-56,0,0,0
15414,-39,0,5,7,31.75,1300,-94,0,0,0
15415,561,0,7,3,22.08,1200,788,0,0,0
15416,795,0,,3,27,1200,,,0,
15417,200,0,4,9,27.25,1200,-70,0,0,0
15418,7,0,,,1,1300,63,0,0,0
15419,159,0,6,6,20.91,1200,370,0,0,0
15420,2,0,,,6.16,1300,-31,0,0,0
15421,-93,0,6,3,22.41,1200,-20,0,0,0
15422,250,0,6,3,27.58,1200,205,0,0,0
15423,60,0,4,5,12.83,1200,95,0,0,0
15424,-67,0,5,1,1.83,1200,-72,0,0,0
15425,-140,1,3,4,12.41,1300,-65,1,0,0
15426,10,0,5,1,2.91,1100,-37,0,0,0
15427,63,0,3,7,14.41,1200,365,1,0,1
15428,-83,0,3,7,6.25,1200,46,0,0,0
15429,11,0,5,7,28.41,1300,,,0,
15430,-82,0,1,6,7.66,1200,-34,1,0,0
15431,-57,0,,,14,1300,-6,1,0,0
15432,-79,0,2,5,2.5,1200,1,0,0,0
15433,220,1,2,9,5.5,1200,152,1,0,0
15434,-54,0,4,5,7.83,1200,-50,0,0,0
15435,73,0,5,6,7.5,1200,27,0,0,0
15436,-32,0,4,6,4.25,1200,-49,0,0,0
15437,916,0,5,9,38.41,1200,6753,0,0,0
15438,207,0,7,9,32.83,1200,274,0,0,0
15439,-31,0,4,6,8.58,1200,-31,0,0,0
15440,-31,0,,,3.58,1300,-31,0,0,0
15441,367,1,2,3,6.58,1200,-44,1,0,1
15442,-14,0,4,6,2.66,1200,-23,0,0,0
