Id,donate_00,donate_01,donate_02,donate_03,donate_04,donate_05,donate_06,donate_07,donate_08,donate_09,donate_10,donate_11
105290,1,0,0,1,0,1,1,0,0,1,1,0
105291,1,1,0,0,1,0,0,0,0,0,0,0
105292,1,1,1,1,1,1,1,1,1,1,1,0
105293,1,0,0,0,0,0,0,0,0,0,0,0
105294,1,0,0,0,0,0,0,0,0,0,0,0
105295,1,1,1,1,1,0,0,1,1,1,1,1
105296,1,1,1,1,1,1,1,1,1,1,1,1
105297,1,1,1,1,1,1,1,1,1,0,0,0
105298,1,0,0,0,0,1,0,1,1,1,1,0
105299,1,1,1,0,0,1,1,0,0,1,1,0
105300,1,0,0,1,1,1,1,1,1,0,0,0
105301,1,0,0,0,1,0,0,0,0,0,0,0
105302,1,1,0,0,1,1,1,0,0,0,0,0
105303,1,1,0,0,0,0,0,0,0,0,0,0
105304,1,0,0,0,0,0,0,0,0,0,0,0
105305,1,1,1,1,1,1,1,1,1,1,1,1
105306,1,1,1,0,0,0,0,0,0,0,0,0
105307,1,1,1,1,1,1,1,1,1,1,1,1
105308,1,1,1,1,1,1,1,1,1,1,1,1
105309,1,0,0,0,0,0,0,0,0,0,0,0
105310,1,0,0,0,0,0,1,0,0,0,0,0
105311,1,0,0,0,0,0,0,0,0,0,0,0
105312,1,1,0,1,0,1,0,0,0,0,0,0
105313,1,1,0,1,0,0,0,0,0,0,0,0
105314,1,0,0,0,0,0,0,0,0,0,0,0
105315,1,1,1,0,0,0,0,0,1,1,1,0
105316,1,1,1,0,0,1,0,0,0,0,0,0
105317,1,0,0,0,0,0,0,0,0,0,0,0
105318,1,0,0,0,0,0,0,0,0,0,0,0
105319,1,0,1,0,0,0,0,0,0,0,0,0
105320,1,1,0,0,0,0,0,0,0,0,0,0
105321,1,0,0,0,0,0,0,0,0,0,0,0
105322,1,1,1,1,1,0,0,0,0,0,0,0
105323,1,0,0,0,0,0,0,0,0,0,0,0
105324,1,1,1,0,0,0,0,0,0,0,0,0
105325,1,1,1,1,1,1,0,0,1,1,1,1
105326,1,1,1,1,1,0,0,0,0,0,0,0
105327,1,0,0,0,1,0,0,0,0,0,0,0
105328,1,1,1,1,1,1,0,1,1,1,1,1
105329,1,1,0,0,0,0,0,1,1,0,0,0
105330,1,1,0,0,1,1,1,0,0,1,1,0
105331,1,0,0,1,0,0,0,0,0,0,0,0
105332,1,1,1,1,1,1,1,1,1,1,1,1
105333,1,0,0,0,0,0,0,0,0,0,0,0
105334,1,0,0,0,0,0,0,0,0,0,0,0
105335,1,1,1,1,1,1,1,1,0,1,1,0
105336,1,0,0,1,0,1,0,1,1,1,1,0
105337,1,1,1,1,1,0,1,1,0,1,1,1
105338,1,1,0,0,0,0,0,0,0,0,0,1
105339,1,0,0,0,0,0,0,0,0,0,0,0
105340,1,1,1,0,1,1,1,0,0,0,0,0
105341,1,0,0,1,1,1,1,1,1,1,1,1
105342,1,1,1,1,1,0,0,0,0,0,0,0
105343,1,0,0,0,0,0,0,0,0,0,0,0
105344,1,0,0,0,0,0,0,0,0,0,0,0
105345,1,1,0,0,0,0,0,0,0,0,0,0
105346,1,0,0,0,0,0,0,0,0,0,0,0
105347,1,1,1,0,0,0,0,0,0,0,0,0
105348,1,1,0,1,0,0,1,0,0,0,0,0
105349,1,1,1,0,0,0,0,0,0,0,0,0
105350,1,1,1,1,1,0,1,1,1,1,0,0
105351,1,0,0,0,0,0,0,0,0,0,0,0
105352,1,1,0,1,0,0,1,0,0,0,0,0
105353,1,1,1,0,1,0,1,0,1,0,1,0
105354,1,0,0,0,0,0,0,0,0,0,0,0
105355,1,1,1,1,1,0,1,1,0,0,0,0
105356,1,1,1,0,0,1,0,0,0,1,0,0
105357,1,0,0,0,0,0,0,0,0,0,0,0
105358,1,1,0,0,0,0,0,0,0,0,0,0
105359,1,0,0,1,1,0,1,1,0,0,0,0
105360,1,0,1,0,0,0,0,0,1,1,0,0
105361,1,0,0,0,0,0,1,0,1,0,0,0
105362,1,1,0,0,0,0,0,0,0,0,0,0
105363,1,1,1,1,1,1,1,1,1,1,1,0
105364,1,1,0,0,0,0,0,0,0,0,0,0
105365,1,1,1,0,0,0,0,0,0,0,0,0
105366,1,0,0,0,0,0,0,0,0,0,0,0
105367,1,0,0,0,0,0,0,0,0,0,0,0
105368,1,0,0,0,0,0,0,0,0,0,0,0
105369,1,1,1,1,1,1,0,0,0,0,0,0
105370,1,1,1,1,1,1,1,1,1,0,1,0
105371,1,1,1,1,0,0,0,0,0,0,0,0
105372,1,1,1,0,0,0,0,0,0,0,0,0
105373,1,0,0,1,0,0,0,1,0,0,0,0
105374,1,1,0,0,0,0,0,0,0,0,0,0
105375,1,1,0,0,0,0,0,0,0,0,0,0
105376,1,1,0,0,0,0,0,0,0,0,0,0
105377,1,0,0,0,0,0,0,0,0,0,0,0
105378,1,0,0,0,0,0,0,0,0,0,0,0
105379,1,0,0,0,0,0,0,0,0,0,0,0
105380,1,0,0,0,0,0,0,0,0,0,0,0
105381,1,1,0,0,0,0,0,0,0,0,0,0
105382,1,0,0,0,0,0,0,0,0,0,0,0
105383,1,1,1,1,1,1,1,0,1,0,0,0
105384,1,0,0,0,0,0,0,0,0,0,0,0
105385,1,1,0,0,0,0,0,0,0,0,0,0
105386,1,1,1,1,1,1,1,0,1,1,1,0
105387,1,1,1,1,1,1,1,0,0,0,0,0
105388,1,1,0,1,1,0,1,0,1,1,1,0
105389,1,1,1,1,1,1,1,1,1,0,1,1
105390,1,0,0,0,0,0,0,0,0,0,0,0
105391,1,1,1,0,1,0,0,0,1,1,0,0
105392,1,1,1,1,0,0,0,0,0,0,0,0
105393,1,1,1,1,0,1,0,0,0,0,0,0
105394,1,0,0,0,0,0,0,0,0,0,0,0
105395,1,1,0,1,0,0,0,0,1,0,1,1
105396,1,0,0,0,0,0,0,0,0,0,0,0
105397,1,1,1,1,1,1,1,1,1,1,0,1
105398,1,1,1,1,1,1,1,0,1,1,1,1
105399,1,1,1,1,0,1,1,0,0,0,0,0
105400,1,1,0,0,0,0,0,0,0,0,0,0
105401,1,1,0,0,0,0,0,0,0,0,0,0
105402,1,1,1,0,0,0,0,0,0,0,0,0
105403,1,0,0,0,0,0,0,0,0,0,0,0
105404,1,0,1,1,1,1,1,1,1,1,1,1
105405,1,0,0,0,0,0,0,0,0,0,0,0
105406,1,1,1,1,1,1,1,1,1,1,1,1
105407,1,0,0,0,0,0,0,0,0,0,0,0
105408,1,1,1,0,1,0,0,1,0,0,0,0
105409,1,1,1,1,1,1,1,1,1,1,1,0
105410,1,1,1,1,1,1,1,1,1,1,1,1
105411,1,1,0,1,0,1,1,0,1,0,0,1
105412,1,0,0,0,0,0,0,0,0,0,0,0
105413,1,1,0,1,1,0,1,0,1,0,0,1
105414,1,0,0,0,0,0,0,0,0,0,0,0
105415,1,1,0,0,0,0,0,0,0,0,0,0
105416,1,0,0,0,0,0,0,0,0,0,0,0
105417,1,0,0,0,0,0,0,0,0,0,0,0
105418,1,1,0,0,1,1,1,1,1,1,1,1
105419,1,1,1,1,1,1,0,1,0,0,0,0
105420,1,1,1,1,0,0,0,0,0,0,0,0
105421,1,0,0,0,0,0,0,0,0,0,0,0
105422,1,1,1,1,1,1,1,1,1,1,1,1
105423,1,1,1,0,0,0,0,0,0,0,0,0
105424,1,1,1,1,0,0,0,0,0,0,0,1
105425,1,1,1,1,1,1,1,1,0,1,1,0
105426,1,0,0,0,0,0,0,0,0,0,0,0
105427,1,0,0,0,0,0,0,0,0,0,0,0
105428,1,1,0,1,1,1,0,0,1,1,1,0
105429,1,0,0,0,0,0,0,0,0,0,0,0
105430,1,0,1,1,1,1,0,1,1,0,0,0
105431,1,1,1,1,0,0,0,0,0,0,0,0
105432,1,0,0,0,0,0,0,0,0,0,0,0
105433,1,1,0,1,1,0,0,0,0,0,0,0
105434,1,0,0,1,1,0,1,0,0,0,0,0
105435,1,0,1,1,0,0,1,1,1,0,0,0
105436,1,1,0,0,0,0,0,0,0,0,0,0
105437,1,0,0,0,0,0,0,0,0,0,0,0
105438,1,1,1,0,0,0,0,0,1,1,1,1
105439,1,1,0,0,0,0,0,0,0,0,0,0
105440,1,1,1,1,0,1,0,0,1,0,1,1
105441,1,1,1,1,1,1,0,0,0,0,0,0
105442,1,0,0,0,0,0,0,0,1,1,1,0
105443,1,1,1,1,0,1,0,0,0,0,0,0
105444,1,0,0,0,0,0,0,0,0,0,0,0
105445,1,0,0,0,0,0,0,0,0,0,0,0
105446,1,1,1,1,1,1,1,0,1,0,0,0
105447,1,0,0,0,0,0,0,0,0,0,0,0
105448,1,1,0,0,0,0,0,0,0,0,0,0
105449,1,1,1,0,0,0,0,0,0,0,0,0
105450,1,1,1,0,0,0,0,0,0,0,0,0
105451,1,0,0,0,0,0,0,0,0,1,0,0
105452,1,0,0,0,0,0,0,0,0,0,0,0
105453,1,0,0,0,0,0,0,0,0,0,0,0
105454,1,1,0,0,0,0,0,0,0,0,0,0
105455,1,1,0,0,0,0,0,0,0,0,0,0
105456,1,1,1,0,1,0,0,0,0,0,0,0
105457,1,0,0,0,0,0,0,0,0,0,0,0
105458,1,1,1,1,1,1,0,1,1,1,1,0
105459,1,0,1,0,0,0,0,0,0,0,0,0
105460,1,1,0,1,1,1,0,1,0,0,0,0
105461,1,1,0,0,0,0,0,0,0,0,0,0
105462,1,1,0,1,1,0,0,0,0,0,0,0
105463,1,1,1,1,1,1,1,0,1,1,1,1
105464,1,1,0,0,0,0,0,0,0,0,0,0
105465,1,0,0,0,0,0,0,0,0,0,0,0
105466,1,1,1,1,1,1,1,1,1,1,1,0
105467,1,0,0,0,0,0,1,1,1,1,1,1
105468,1,0,0,0,0,0,0,0,0,0,0,0
105469,1,0,0,1,0,0,1,0,0,0,0,1
105470,1,1,0,0,0,0,0,0,1,1,1,0
105471,1,0,0,0,0,0,0,0,0,0,0,0
105472,1,1,1,1,0,0,0,0,1,0,1,0
105473,1,0,0,0,0,0,0,0,0,0,0,0
105474,1,1,0,0,0,0,0,0,0,0,0,0
105475,1,0,0,0,0,0,0,0,0,0,0,0
105476,1,0,0,0,0,0,0,0,0,0,0,0
105477,1,1,1,1,1,1,1,0,0,0,0,0
105478,1,1,1,1,1,1,0,1,1,0,1,1
105479,1,1,1,1,1,1,1,1,1,1,0,1
105480,1,1,1,1,1,1,1,1,1,1,0,1
105481,1,0,0,0,0,0,0,0,0,0,0,0
105482,1,0,0,0,0,0,0,0,0,0,0,0
105483,1,1,1,1,1,1,1,1,1,1,1,1
105484,1,0,0,0,0,0,0,0,0,0,0,0
105485,1,0,0,0,0,0,0,0,0,0,0,0
105486,1,0,0,0,0,0,0,0,0,0,0,0
105487,1,0,0,0,0,0,0,0,0,0,0,0
105488,1,0,1,0,0,0,0,0,0,0,0,0
105489,1,1,1,1,1,0,0,0,0,0,0,0
105490,1,0,0,0,0,0,0,0,0,0,0,0
105491,1,0,0,0,1,1,0,1,0,0,0,0
105492,1,1,1,1,1,1,1,1,1,0,1,0
105493,1,1,0,0,1,0,0,0,0,0,0,0
105494,1,0,0,1,0,0,0,0,0,0,0,0
105495,1,0,0,0,0,0,0,0,0,0,0,0
105496,1,1,1,0,0,0,0,1,1,1,0,0
105497,1,0,0,0,0,0,0,0,0,0,0,0
105498,1,1,1,1,1,1,1,1,1,1,1,1
105499,1,0,0,0,1,1,1,1,0,1,0,0
105500,1,0,1,1,0,0,0,0,0,0,0,0
105501,1,1,0,1,1,1,1,1,1,1,1,1
105502,1,0,0,0,0,0,0,0,0,0,0,0
105503,1,1,1,0,0,0,0,0,0,0,0,0
105504,1,1,1,1,1,1,1,0,0,0,0,0
105505,1,1,1,1,1,1,1,1,1,1,1,1
105506,1,0,0,0,0,0,0,0,0,0,0,0
105507,1,0,0,0,0,1,0,0,0,0,0,0
105508,1,1,0,1,0,1,0,0,0,0,0,0
105509,1,1,0,0,1,0,1,0,1,1,1,0
105510,1,1,0,0,0,0,0,0,0,0,0,0
105511,1,0,0,0,0,0,0,0,0,0,0,0
105512,1,1,1,1,1,1,0,1,0,0,0,0
105513,1,0,0,0,0,0,0,0,0,0,0,0
105514,1,0,0,0,0,0,0,0,0,0,0,0
105515,1,1,0,0,0,0,0,0,0,0,0,0
105516,1,1,1,1,1,1,1,1,1,1,1,0
105517,1,1,1,0,1,1,1,1,1,0,0,0
105518,1,1,0,0,0,0,1,0,0,0,1,0
105519,1,1,1,0,0,0,0,0,0,0,0,0
105520,1,1,0,1,0,0,0,0,0,0,0,0
105521,1,0,0,0,0,0,0,0,0,0,0,0
105522,1,0,0,1,1,1,1,1,1,0,0,1
105523,1,0,1,1,0,0,0,0,0,0,0,0
105524,1,0,0,0,0,0,0,0,0,0,0,0
105525,1,1,1,1,1,1,1,1,1,1,1,1
105526,1,1,1,0,0,0,0,0,0,0,0,0
105527,1,0,0,0,0,0,0,0,0,0,0,0
105528,1,1,1,0,1,1,1,0,1,1,1,1
105529,1,0,0,0,0,0,0,0,0,0,0,0
105530,1,0,0,0,0,0,0,0,0,0,0,0
105531,1,0,0,0,0,1,1,0,0,0,0,1
105532,1,1,0,0,0,0,0,0,0,0,0,0
105533,1,0,0,0,0,0,0,0,0,0,0,0
105534,1,1,0,0,0,0,0,0,0,0,0,0
105535,1,0,0,0,0,0,0,0,0,0,0,0
105536,1,1,0,0,0,0,0,0,0,0,0,0
105537,1,0,0,0,0,0,0,0,0,0,0,0
105538,1,0,0,1,0,0,0,1,1,1,1,0
105539,1,1,0,0,0,0,0,0,0,0,0,0
105540,1,0,0,0,1,0,0,1,1,1,0,0
105541,1,0,0,0,0,0,0,0,0,0,0,0
105542,1,0,0,0,0,0,0,0,0,0,0,0
105543,1,1,1,1,1,1,1,1,1,1,1,1
105544,1,0,0,0,0,0,1,1,1,1,1,1
105545,1,0,0,1,0,0,0,0,0,0,0,0
105546,1,1,1,1,1,1,1,0,1,1,0,1
105547,1,1,0,0,0,1,0,0,0,0,0,0
105548,1,1,1,0,0,0,0,0,0,0,0,0
105549,1,1,1,1,1,1,0,0,0,0,0,0
105550,1,1,1,1,1,0,0,0,0,0,0,0
105551,1,1,1,1,1,1,1,1,1,1,1,0
105552,1,0,0,1,1,1,1,0,0,0,0,0
105553,1,0,0,0,0,0,1,0,0,0,0,0
105554,1,0,0,0,0,0,0,0,0,0,0,0
105555,1,1,1,1,1,0,0,0,0,0,0,0
105556,1,0,0,0,0,0,0,0,0,0,0,0
105557,1,0,0,1,1,0,0,0,0,0,0,0
105558,1,1,1,1,1,1,0,0,0,0,0,0
105559,1,1,1,0,0,0,0,0,0,0,0,1
105560,1,0,0,0,0,1,0,1,0,0,1,0
105561,1,0,0,0,0,0,0,0,0,1,0,0
105562,1,1,1,1,0,0,1,1,1,1,0,1
105563,1,0,0,0,0,0,0,0,0,0,0,0
105564,1,1,0,0,0,0,0,0,0,0,0,0
105565,1,1,1,0,0,0,1,0,0,0,0,0
105566,1,1,1,1,0,0,0,0,0,0,0,0
105567,1,0,0,0,0,0,0,0,0,0,0,0
105568,1,0,1,1,1,1,1,1,1,1,1,1
105569,1,0,0,0,0,0,0,0,0,0,0,0
105570,1,1,1,1,1,1,1,1,1,1,1,1
105571,1,0,0,0,0,0,0,1,1,0,1,1
105572,1,1,1,1,1,1,0,0,1,0,1,0
105573,1,1,0,0,1,1,1,1,1,1,1,1
105574,1,1,1,1,1,1,1,0,0,0,0,0
105575,1,1,1,1,1,1,1,1,1,1,1,0
105576,1,1,1,1,1,0,0,0,1,0,1,1
105577,1,1,1,1,1,1,0,1,1,1,1,1
105578,1,1,1,0,0,1,0,1,1,1,0,0
105579,1,0,0,0,0,0,0,0,0,0,0,0
105580,1,1,1,1,0,1,1,1,0,1,0,0
105581,1,1,0,0,0,1,0,0,0,0,0,0
105582,1,1,1,1,1,1,1,1,0,1,0,0
105583,1,0,0,0,0,0,0,0,0,0,0,0
105584,1,1,0,0,0,0,0,0,0,0,0,0
105585,1,1,0,1,1,1,1,1,0,0,0,0
105586,1,0,0,0,0,0,0,0,0,0,0,0
105587,1,1,1,1,0,0,0,0,0,0,0,0
105588,1,0,0,0,0,0,0,0,0,0,0,0
105589,1,0,1,0,0,0,0,1,0,0,0,0
105590,1,1,0,1,0,0,0,0,0,0,0,0
105591,1,0,0,0,0,0,0,0,0,0,0,0
105592,1,0,0,0,0,0,0,1,1,0,1,0
105593,1,1,1,1,1,1,1,0,1,0,1,0
105594,1,0,1,1,0,0,0,0,0,0,0,0
105595,1,0,0,0,0,0,0,1,1,1,1,1
105596,1,0,0,0,0,0,0,0,0,0,0,0
105597,1,0,0,0,0,0,0,0,0,0,0,0
105598,1,0,0,0,0,0,0,0,0,0,1,0
105599,1,1,0,0,0,0,0,0,0,0,0,0
105600,1,0,0,0,0,0,0,0,0,0,0,0
105601,1,0,0,1,1,1,1,1,1,1,1,1
105602,1,0,0,0,0,0,0,0,0,0,0,0
105603,1,0,0,0,0,0,0,0,0,0,0,0
105604,1,1,1,1,0,1,1,1,0,0,1,0
105605,1,0,0,0,0,0,0,0,0,0,0,0
105606,1,0,0,0,0,0,0,0,0,0,0,0
105607,1,0,0,0,0,0,0,0,0,0,0,0
105608,1,0,0,0,0,0,0,0,0,0,0,0
105609,1,0,0,1,1,1,0,0,0,0,0,0
105610,1,1,0,0,1,0,0,0,0,0,0,0
105611,1,1,0,0,0,0,0,0,0,0,0,0
105612,1,0,0,0,0,0,0,0,0,0,0,0
105613,1,1,1,1,1,0,0,1,1,1,1,1
105614,1,1,1,1,1,0,1,0,1,1,1,0
105615,1,1,0,0,0,0,0,0,0,0,0,0
105616,1,0,0,0,0,0,0,0,0,0,0,0
105617,1,0,0,0,0,0,1,1,0,0,0,0
105618,1,1,0,0,0,0,0,0,0,0,0,0
105619,1,0,0,0,0,0,0,0,0,0,0,0
105620,1,0,0,0,0,0,0,0,0,0,0,0
105621,1,0,0,0,0,0,0,0,0,0,0,0
105622,1,0,0,0,0,0,1,0,0,0,0,0
105623,1,1,0,0,0,0,0,1,0,0,0,0
105624,1,1,1,1,0,0,0,0,0,1,1,0
105625,1,0,0,0,0,0,0,0,0,0,0,0
105626,1,1,0,0,0,0,0,0,0,0,0,0
105627,1,1,1,1,1,1,1,1,1,1,1,1
105628,1,0,0,0,0,0,1,0,0,0,0,0
105629,1,1,0,0,1,1,1,1,1,1,1,0
105630,1,1,1,1,1,1,1,1,1,1,1,1
105631,1,0,0,0,0,0,0,0,0,0,0,0
105632,1,0,0,0,0,0,0,0,0,0,0,0
105633,1,0,0,0,0,0,0,0,0,0,0,0
105634,1,1,1,1,0,0,0,0,0,0,0,0
105635,1,0,0,0,0,0,0,0,0,0,0,0
105636,1,1,0,0,0,0,0,0,0,0,0,0
105637,1,0,1,0,1,1,0,1,1,1,1,1
105638,1,0,1,0,0,0,0,0,0,1,1,1
105639,1,0,0,0,0,0,0,0,0,0,0,0
105640,1,0,0,0,0,0,1,0,0,0,0,0
105641,1,0,0,0,0,0,0,0,0,0,0,0
105642,1,1,1,0,0,0,0,1,0,1,1,1
105643,1,0,0,0,0,0,0,0,0,0,0,0
105644,1,0,0,0,0,0,0,0,0,0,0,0
105645,1,0,0,0,0,0,0,0,0,0,0,0
105646,1,1,0,1,1,1,1,0,1,0,0,0
105647,1,0,0,0,0,0,0,0,0,0,0,0
105648,1,1,0,0,0,1,1,0,0,0,0,0
105649,1,1,1,1,0,0,0,0,0,0,0,0
105650,1,1,1,1,1,1,1,1,1,1,1,1
105651,1,1,1,0,1,1,1,1,1,1,1,1
105652,1,1,0,0,0,0,0,0,0,0,0,0
105653,1,1,1,0,0,1,1,1,0,1,0,0
105654,1,1,1,1,1,1,0,0,0,0,0,0
105655,1,1,0,0,0,0,0,0,0,0,0,0
105656,1,1,1,1,1,1,1,1,1,1,1,1
105657,1,0,0,1,1,1,0,0,1,1,1,0
105658,1,1,1,1,0,0,0,0,0,0,0,0
105659,1,0,0,0,0,0,0,0,0,0,0,0
105660,1,1,0,0,1,0,0,0,0,1,0,0
105661,1,0,0,0,0,0,0,0,0,0,0,0
105662,1,1,0,1,0,0,0,0,0,0,0,0
105663,1,0,0,0,0,0,0,0,0,0,0,0
105664,1,1,1,1,1,0,1,0,0,0,1,0
105665,1,0,0,0,0,0,0,0,0,0,0,0
105666,1,1,0,0,0,0,0,0,0,0,0,0
105667,1,1,1,1,1,1,1,1,1,1,1,1
105668,1,1,1,1,0,0,0,0,0,0,1,0
105669,1,0,0,0,0,0,0,0,0,0,0,0
105670,1,1,1,1,1,1,1,1,0,1,1,1
105671,1,1,0,0,0,1,1,0,1,1,1,0
105672,1,0,0,0,0,0,0,0,0,0,0,0
105673,1,1,0,0,0,1,1,1,1,0,1,1
105674,1,0,0,0,1,0,0,0,1,0,1,0
105675,1,0,0,0,0,0,0,0,0,0,0,0
105676,1,0,1,0,0,0,0,0,0,0,0,0
105677,1,0,0,0,0,0,0,0,0,0,0,0
105678,1,1,1,1,1,1,0,1,0,0,0,0
105679,1,1,1,1,1,0,0,0,1,1,1,1
105680,1,1,1,1,1,1,1,1,1,1,1,1
105681,1,0,0,0,0,0,0,0,0,0,0,0
105682,1,0,1,0,0,0,0,0,0,0,0,0
105683,1,0,1,0,1,1,1,1,1,0,0,0
105684,1,0,1,0,0,0,0,0,0,0,0,0
105685,1,0,1,1,0,0,1,1,1,0,0,0
105686,1,0,0,0,0,0,0,0,0,0,0,0
105687,1,1,1,1,1,1,1,1,1,0,1,1
105688,1,1,1,0,0,0,0,0,0,0,0,0
105689,1,0,0,0,0,0,0,0,0,0,0,0
105690,1,1,0,0,0,0,0,0,0,0,0,0
105691,1,0,0,0,0,0,0,0,0,0,0,0
105692,1,1,1,1,1,1,1,1,1,1,1,1
105693,1,0,1,1,0,0,1,0,0,1,0,0
105694,1,0,0,0,0,0,0,0,0,0,0,0
105695,1,0,0,0,0,0,0,0,0,0,0,0
105696,1,1,1,1,1,1,1,1,1,1,0,0
105697,1,0,0,0,0,0,0,0,0,0,0,0
105698,1,1,0,0,0,0,1,1,1,1,1,1
105699,1,0,1,1,1,1,0,0,1,1,0,0
105700,1,1,0,0,0,0,0,0,0,0,0,0
105701,1,0,0,0,0,0,0,0,0,0,0,0
105702,1,0,0,0,0,0,0,0,0,0,0,0
105703,1,0,0,0,0,0,0,0,0,1,1,1
105704,1,0,0,0,0,0,0,0,0,0,0,0
105705,1,1,1,1,1,0,1,0,0,0,1,0
105706,1,0,0,0,0,0,0,0,0,0,0,0
105707,1,1,0,0,0,0,0,0,0,0,0,0
105708,1,1,1,1,1,1,1,1,1,1,1,1
105709,1,0,0,0,0,0,0,0,0,0,0,0
105710,1,1,1,0,0,0,0,0,0,0,0,0
105711,1,0,0,0,0,0,0,0,0,0,0,0
105712,1,0,0,0,0,0,0,0,0,0,0,0
105713,1,0,0,0,0,1,0,0,0,0,0,0
105714,1,1,1,0,0,0,1,0,0,0,0,0
105715,1,0,0,0,0,0,0,0,0,0,1,0
105716,1,1,1,1,1,0,0,0,0,0,0,0
105717,1,0,0,0,1,1,1,1,1,0,0,0
105718,1,0,0,0,1,1,1,1,0,0,0,0
105719,1,0,0,0,0,0,0,0,0,0,0,0
105720,1,0,0,0,0,0,0,0,0,0,0,0
105721,1,1,0,0,0,0,0,0,0,0,0,0
105722,1,0,0,0,0,0,0,0,0,0,0,0
105723,1,1,0,0,0,0,0,0,0,0,0,0
105724,1,1,1,1,1,1,1,1,1,1,1,1
105725,1,0,0,0,0,0,0,0,0,0,0,0
105726,1,0,1,1,0,0,0,0,0,0,0,0
105727,1,1,0,1,1,1,0,0,0,0,0,0
105728,1,0,1,1,1,1,0,0,0,0,0,0
105729,1,1,1,1,1,0,0,0,0,0,1,1
105730,1,0,0,0,0,0,0,0,0,0,0,0
105731,1,0,0,0,0,0,0,0,0,1,0,0
105732,1,0,0,0,0,0,0,0,0,0,0,0
105733,1,0,0,0,0,0,0,0,0,0,0,0
105734,1,0,0,0,0,0,0,0,0,0,0,0
105735,1,1,0,0,1,1,0,0,0,0,0,0
105736,1,1,0,0,0,0,0,0,0,0,0,0
105737,1,0,0,0,0,0,0,1,1,1,0,0
105738,1,1,1,1,1,1,1,1,1,1,1,1
105739,1,1,0,0,0,0,0,0,0,0,0,0
105740,1,1,0,0,0,0,0,0,0,0,0,0
105741,1,0,0,0,0,1,0,0,1,0,0,0
105742,1,1,1,1,0,1,0,1,1,1,1,0
105743,1,0,0,0,0,0,0,0,0,0,0,0
105744,1,1,0,0,0,0,1,0,0,0,0,0
105745,1,1,1,1,1,1,1,1,1,1,1,1
105746,1,0,0,0,0,0,0,0,0,0,0,0
105747,1,0,0,0,0,0,0,0,0,0,0,0
105748,1,1,0,0,0,0,0,0,0,0,0,0
105749,1,1,1,1,1,1,0,0,0,0,0,0
105750,1,0,0,0,0,0,0,0,0,0,0,0
105751,1,1,1,1,1,1,1,1,1,1,1,0
105752,1,1,1,1,0,0,0,0,0,0,0,0
105753,1,0,0,0,0,0,0,0,0,0,0,0
105754,1,0,0,0,0,0,0,0,0,0,0,0
105755,1,1,1,1,1,1,1,1,1,1,1,0
105756,1,1,0,0,0,1,1,1,0,1,1,1
105757,1,1,0,1,1,1,1,0,0,0,0,0
105758,1,0,0,0,0,1,0,1,0,1,1,1
105759,1,1,1,1,1,1,1,1,1,0,1,0
105760,1,1,1,1,1,1,1,1,1,1,0,0
105761,1,0,0,0,0,0,0,0,0,0,0,0
105762,1,0,0,0,0,0,0,0,0,0,0,0
105763,1,0,0,0,0,0,0,0,0,0,0,0
105764,1,0,1,0,0,0,0,0,0,0,0,1
105765,1,1,0,1,1,1,1,1,1,1,1,1
105766,1,1,0,0,0,0,0,0,0,1,1,0
105767,1,0,0,0,0,1,1,0,0,0,0,0
105768,1,0,0,0,0,0,0,1,0,0,0,0
105769,1,1,1,1,0,1,1,1,1,1,1,1
105770,1,1,1,1,1,0,0,0,0,0,0,0
105771,1,0,1,0,1,1,1,0,1,0,0,0
105772,1,1,1,1,1,1,1,1,1,1,1,1
105773,1,0,0,0,1,1,0,0,1,1,1,1
105774,1,1,0,0,0,1,0,0,0,0,0,0
105775,1,0,0,0,0,0,0,0,0,0,0,0
105776,1,1,0,0,1,0,1,0,1,0,0,0
105777,1,0,1,0,0,0,0,0,0,0,0,0
105778,1,0,0,0,0,0,0,0,0,0,0,0
105779,1,1,0,0,0,0,1,1,0,0,0,0
105780,1,0,0,1,1,0,0,0,0,0,0,0
105781,1,1,1,1,1,1,0,1,1,0,0,0
105782,1,1,0,0,0,0,0,0,0,0,0,0
105783,1,1,1,1,1,1,0,0,0,0,0,0
105784,1,0,0,0,0,0,0,0,0,0,0,0
105785,1,1,1,1,1,1,1,1,0,0,0,0
105786,1,0,0,0,0,0,0,0,0,0,0,0
105787,1,0,0,0,0,1,1,1,0,1,1,1
105788,1,0,0,0,0,0,0,0,0,0,0,0
105789,1,1,1,1,1,1,1,0,1,1,1,0
105790,1,1,1,1,1,1,0,1,1,0,1,0
105791,1,0,0,0,0,0,0,0,0,0,0,0
105792,1,1,1,1,1,1,1,1,1,1,0,0
105793,1,0,1,1,0,1,1,0,0,0,0,0
105794,1,1,0,0,0,0,0,1,1,1,1,0
105795,1,0,1,1,1,1,0,0,1,1,1,0
105796,1,1,0,0,0,0,0,0,0,0,0,0
105797,1,0,0,0,0,0,0,0,0,0,0,0
105798,1,0,0,0,0,0,0,0,0,0,0,0
105799,1,1,1,1,1,1,1,1,1,1,1,0
105800,1,0,0,1,0,0,0,0,0,0,0,0
105801,1,1,0,0,0,1,0,0,0,0,0,0
105802,1,0,0,0,0,0,0,0,0,0,0,0
105803,1,0,0,0,0,0,0,0,0,0,0,0
105804,1,1,1,0,0,0,0,0,0,0,0,0
105805,1,1,1,1,1,1,1,1,1,0,1,0
